,id,subject_class,subject_id,object_class,object_id,context_class,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,action
105,667906,DealActualStagePoint,231142,User,68.0,Deal,5903.0,1632161721,"Dolmatov, Evgeny, Менеджер по продажам техники, выбрал пункт чек-листа 2. Внесение данных в карточку RB обновленных данных о контактных лицах (ЛПР, ЛВПР и прочих контактных лицах) в сделке №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
106,667905,DealActualStagePoint,231141,User,68.0,Deal,5903.0,1632161717,"Dolmatov, Evgeny, Менеджер по продажам техники, выбрал пункт чек-листа 1. Сбор информации о клиенте (площади, культуры, технологии, парк техники) и его ЮЛ (организация, форма собственности) в сделке №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
107,667904,Deal,5903,User,68.0,Deal,5903.0,1632161712,"Dolmatov, Evgeny выбрал статус ""Контракт подписан"" в сделке - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",48,,False,,
108,667903,Deal,5903,User,68.0,Deal,5903.0,1632161709,"Dolmatov, Evgeny, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 20.09.2021.",85,,False,,
109,667902,Deal,5903,User,68.0,Deal,5903.0,1632161688,"Dolmatov, Evgeny, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.10.2021.",85,,False,,
110,667901,Event,48467,User,68.0,Deal,5903.0,1632161672,"Dolmatov, Evgeny завершил событие календаря, по сделке <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Встреча Катенев Д.Н (Сделка с Катенев Д.Н)",29,,False,,
111,667900,Event,48467,User,68.0,Company,5203.0,1632161672,"Dolmatov, Evgeny завершил событие календаря задача: Встреча Катенев Д.Н (Сделка с Катенев Д.Н).",28,,False,,
112,667899,Event,48467,User,68.0,Event,48467.0,1631653200,"Задача завершена - Встреча Катенев Д.Н (Сделка с Катенев Д.Н). Ответственный: Dolmatov, Evgeny. Автор: Dolmatov, Evgeny. Клиент: <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link>. Завершить не позднее: 15.09.2021.",92,,True,,
113,667898,Event,48467,User,68.0,Event,48467.0,1632161672,"Задача завершена - Встреча Катенев Д.Н (Сделка с Катенев Д.Н). Ответственный: Dolmatov, Evgeny. Автор: Dolmatov, Evgeny. Клиент: <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link>. Завершить не позднее: 15.09.2021.",50,,False,,
114,667897,Comment,66343,User,68.0,Event,48467.0,1632161672,"Dolmatov, Evgeny создал новый комментарий ""Осмотр клиентом трактор МТЗ 2022.3 у Полякова Д на базе. Трактор будет покупать, оплатит задаток 200 000руб. Сервисная служба сделает деффектовку и сформируют конечную стоимость за трактор.На данный момент стоимость трактора 1,25млн руб."" в задаче - <rb-link object=""Events"" text=""Встреча Катенев Д.Н (Сделка с Катенев Д.Н)"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48467&quot;}}""></rb-link>.",87,,False,,
115,667896,Comment,66343,User,68.0,Deal,5903.0,1632161672,"Dolmatov, Evgeny, Менеджер по продажам техники, создал новый комментарий ""Осмотр клиентом трактор МТЗ 2022.3 у Полякова Д на базе. Трактор будет покупать, оплатит задаток 200 000руб. Сервисная служба сделает деффектовку и сформируют конечную стоимость за трактор.На данный момент стоимость трактора 1,25млн руб."" в задаче - <rb-link object=""Events"" text=""Встреча Катенев Д.Н (Сделка с Катенев Д.Н)"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48467&quot;}}""></rb-link>, связанной со сделкой №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",88,,False,,
117,667894,Company,5203,User,68.0,Event,48467.0,1632161474,"Dolmatov, Evgeny установил компанию <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link> на задачу - Встреча Катенев Д.Н (Сделка с Катенев Д.Н).",54,,False,,установил компанию
118,667893,Event,48467,User,68.0,Deal,5903.0,1632161474,"Dolmatov, Evgeny создал событие календаря, по сделке <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Встреча Катенев Д.Н (Сделка с Катенев Д.Н).",27,,False,,создал событие календаря
119,667892,Event,48467,User,68.0,Company,5203.0,1632161474,"Dolmatov, Evgeny создал событие календаря задача: Встреча Катенев Д.Н (Сделка с Катенев Д.Н).",26,,False,,создал событие календаря
120,667891,Event,48467,User,68.0,Event,48467.0,1632161474,"Создана новая задача - Встреча Катенев Д.Н (Сделка с Катенев Д.Н). Ответственный: Dolmatov, Evgeny. Автор: Dolmatov, Evgeny. Клиент: <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link>. Завершить не позднее: 15.09.2021.",24,,False,,Создана новая задача
121,667890,Deal,5903,User,68.0,Deal,5903.0,1632160719,"Dolmatov, Evgeny создал новую сделку №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link>.",9,,False,,создал новую сделку
122,667889,Deal,5903,User,68.0,Company,5203.0,1632160719,"Dolmatov, Evgeny создал новую сделку №5903 - <rb-link object=""Deal"" text=""5903.Сделка с клиентом Катенев Д.Н"" params=""{&quot;id&quot;:5903,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5203}""></rb-link>.",8,,False,,создал новую сделку
123,667888,CompanyPotential,22926,User,68.0,Company,5203.0,1632160647,"Dolmatov, Evgeny изменил потенциал Потенциал продаж с/х техники калькулятором.",40,,False,,
124,667887,CompanyPotential,22925,User,68.0,Company,5203.0,1632160626,"Dolmatov, Evgeny изменил потенциал Зерновые калькулятором.",40,,False,,
125,667886,CompanyEntity,5224,User,68.0,CompanyEntity,5224.0,1632160536,"Dolmatov, Evgeny, Менеджер по продажам техники, изменил данные контрагента - ""<rb-link object=""CompanyEntity"" text=""Катенев Д.Н"" params=""{&quot;id&quot;:5224}""></rb-link>"". Поле: ""ИНН"". Новое значение: 480303864259.",74,,False,,
